Timestamp,EMG_CH1,EMG_CH2
2024-12-19 09:37:57,-11264,-252079
2024-12-19 09:37:57,-11242,-252025
2024-12-19 09:37:57,-11284,-252008
2024-12-19 09:37:57,-11334,-251994
2024-12-19 09:37:57,-11368,-252047
2024-12-19 09:37:57,-11487,-252115
2024-12-19 09:37:57,-11487,-252142
2024-12-19 09:37:57,-11392,-252097
2024-12-19 09:37:57,-11188,-252092
2024-12-19 09:37:57,-11208,-252022
2024-12-19 09:37:57,-11279,-252005
2024-12-19 09:37:57,-11383,-251982
2024-12-19 09:37:57,-11544,-251972
2024-12-19 09:37:57,-11482,-252043
2024-12-19 09:37:57,-11525,-252107
2024-12-19 09:37:57,-11587,-252099
2024-12-19 09:37:57,-11328,-252030
2024-12-19 09:37:57,-11288,-252029
2024-12-19 09:37:57,-11306,-252049
2024-12-19 09:37:57,-11391,-252009
2024-12-19 09:37:57,-11393,-251944
2024-12-19 09:37:57,-11514,-251959
2024-12-19 09:37:57,-11575,-252061
2024-12-19 09:37:57,-11677,-252111
2024-12-19 09:37:57,-11612,-252118
2024-12-19 09:37:57,-11314,-252064
2024-12-19 09:37:57,-11303,-252004
2024-12-19 09:37:57,-11411,-252016
2024-12-19 09:37:57,-11536,-251974
2024-12-19 09:37:57,-11506,-251948
2024-12-19 09:37:57,-11526,-252009
2024-12-19 09:37:57,-11629,-252136
2024-12-19 09:37:57,-11627,-252116
2024-12-19 09:37:57,-11450,-252096
2024-12-19 09:37:57,-11337,-252071
2024-12-19 09:37:57,-11307,-252029
2024-12-19 09:37:57,-11401,-252053
2024-12-19 09:37:57,-11474,-251991
2024-12-19 09:37:57,-11482,-252041
2024-12-19 09:37:57,-11515,-252087
2024-12-19 09:37:57,-11478,-252132
2024-12-19 09:37:57,-11616,-252110
2024-12-19 09:37:57,-11489,-252083
2024-12-19 09:37:57,-11529,-252044
2024-12-19 09:37:57,-11468,-252031
2024-12-19 09:37:57,-11392,-252001
2024-12-19 09:37:57,-11439,-251976
2024-12-19 09:37:57,-11388,-252065
2024-12-19 09:37:57,-11512,-252149
2024-12-19 09:37:57,-11577,-252202
2024-12-19 09:37:57,-11456,-252112
2024-12-19 09:37:57,-11471,-252099
2024-12-19 09:37:57,-11319,-252112
2024-12-19 09:37:57,-11357,-252099
2024-12-19 09:37:57,-11479,-252058
2024-12-19 09:37:57,-11568,-252104
2024-12-19 09:37:57,-11564,-252163
2024-12-19 09:37:57,-11624,-252242
2024-12-19 09:37:57,-11637,-252229
2024-12-19 09:37:57,-11377,-252188
2024-12-19 09:37:57,-11396,-252178
2024-12-19 09:37:57,-11429,-252114
2024-12-19 09:37:57,-11457,-252077
2024-12-19 09:37:57,-11556,-252068
2024-12-19 09:37:57,-11507,-252152
2024-12-19 09:37:57,-11731,-252211
2024-12-19 09:37:57,-11704,-252277
2024-12-19 09:37:57,-11591,-252133
2024-12-19 09:37:57,-11495,-252124
2024-12-19 09:37:57,-11486,-252119
2024-12-19 09:37:57,-11602,-252102
2024-12-19 09:37:57,-11584,-252115
2024-12-19 09:37:57,-11661,-252064
2024-12-19 09:37:57,-11617,-252161
2024-12-19 09:37:57,-11611,-252219
2024-12-19 09:37:57,-11632,-252183
2024-12-19 09:37:57,-11529,-252146
2024-12-19 09:37:57,-11606,-252161
2024-12-19 09:37:57,-11600,-252124
2024-12-19 09:37:57,-11633,-252105
2024-12-19 09:37:57,-11668,-252072
2024-12-19 09:37:57,-11578,-252154
2024-12-19 09:37:57,-11716,-252226
2024-12-19 09:37:57,-11804,-252289
2024-12-19 09:37:57,-11679,-252155
2024-12-19 09:37:57,-11554,-252139
2024-12-19 09:37:57,-11499,-252139
2024-12-19 09:37:57,-11477,-252139
2024-12-19 09:37:57,-11594,-252102
2024-12-19 09:37:57,-11594,-252159
2024-12-19 09:37:57,-11654,-252275
2024-12-19 09:37:57,-11661,-252307
2024-12-19 09:37:57,-11655,-252259
2024-12-19 09:37:57,-11536,-252161
2024-12-19 09:37:57,-11361,-252221
2024-12-19 09:37:57,-11361,-252197
2024-12-19 09:37:57,-11567,-252131
2024-12-19 09:37:57,-11672,-252128
2024-12-19 09:37:57,-11704,-252161
2024-12-19 09:37:57,-11634,-252282
2024-12-19 09:37:57,-11661,-252256
2024-12-19 09:37:57,-11675,-252219
2024-12-19 09:37:57,-11458,-252241
2024-12-19 09:37:57,-11451,-252222
2024-12-19 09:37:57,-11515,-252187
2024-12-19 09:37:57,-11527,-252181
2024-12-19 09:37:57,-11589,-252139
2024-12-19 09:37:57,-11652,-252237
2024-12-19 09:37:57,-11686,-252297
2024-12-19 09:37:57,-11703,-252234
2024-12-19 09:37:57,-11419,-252209
2024-12-19 09:37:57,-11442,-252175
2024-12-19 09:37:57,-11549,-252162
2024-12-19 09:37:57,-11586,-252145
2024-12-19 09:37:57,-11546,-252188
2024-12-19 09:37:57,-11571,-252184
2024-12-19 09:37:57,-11709,-252326
2024-12-19 09:37:57,-11719,-252302
2024-12-19 09:37:57,-11667,-252297
2024-12-19 09:37:57,-11384,-252253
2024-12-19 09:37:57,-11486,-252234
2024-12-19 09:37:57,-11568,-252198
2024-12-19 09:37:57,-11604,-252166
2024-12-19 09:37:57,-11709,-252148
2024-12-19 09:37:57,-11608,-252331
2024-12-19 09:37:57,-11740,-252350
2024-12-19 09:37:57,-11784,-252329
2024-12-19 09:37:57,-11580,-252334
2024-12-19 09:37:57,-11594,-252310
2024-12-19 09:37:57,-11644,-252312
2024-12-19 09:37:57,-11547,-252281
2024-12-19 09:37:57,-11701,-252242
2024-12-19 09:37:57,-11712,-252252
2024-12-19 09:37:57,-11700,-252337
2024-12-19 09:37:57,-11777,-252398
2024-12-19 09:37:57,-11717,-252392
2024-12-19 09:37:57,-11529,-252343
2024-12-19 09:37:57,-11561,-252319
2024-12-19 09:37:58,-11574,-252304
2024-12-19 09:37:58,-11653,-252279
2024-12-19 09:37:58,-11811,-252289
2024-12-19 09:37:58,-11804,-252352
2024-12-19 09:37:58,-11900,-252413
2024-12-19 09:37:58,-11781,-252424
2024-12-19 09:37:58,-11564,-252301
2024-12-19 09:37:58,-11537,-252345
2024-12-19 09:37:58,-11539,-252326
2024-12-19 09:37:58,-11586,-252294
2024-12-19 09:37:58,-11666,-252252
2024-12-19 09:37:58,-11578,-252340
2024-12-19 09:37:58,-11821,-252420
2024-12-19 09:37:58,-11926,-252393
2024-12-19 09:37:58,-11902,-252389
2024-12-19 09:37:58,-11658,-252366
2024-12-19 09:37:58,-11486,-252364
2024-12-19 09:37:58,-11556,-252351
2024-12-19 09:37:58,-11611,-252289
2024-12-19 09:37:58,-11696,-252247
2024-12-19 09:37:58,-11625,-252317
2024-12-19 09:37:58,-11745,-252466
2024-12-19 09:37:58,-11750,-252436
2024-12-19 09:37:58,-11698,-252323
2024-12-19 09:37:58,-11447,-252323
2024-12-19 09:37:58,-11390,-252392
2024-12-19 09:37:58,-11492,-252361
2024-12-19 09:37:58,-11599,-252266
2024-12-19 09:37:58,-11614,-252318
2024-12-19 09:37:58,-11694,-252402
2024-12-19 09:37:58,-11688,-252489
2024-12-19 09:37:58,-11666,-252409
2024-12-19 09:37:58,-11516,-252445
2024-12-19 09:37:58,-11549,-252379
2024-12-19 09:37:58,-11619,-252334
2024-12-19 09:37:58,-11617,-252344
2024-12-19 09:37:58,-11679,-252332
2024-12-19 09:37:58,-11614,-252384
2024-12-19 09:37:58,-11728,-252504
2024-12-19 09:37:58,-11731,-252500
2024-12-19 09:37:58,-11496,-252423
2024-12-19 09:37:58,-11436,-252399
2024-12-19 09:37:58,-11457,-252377
2024-12-19 09:37:58,-11501,-252346
2024-12-19 09:37:58,-11606,-252302
2024-12-19 09:37:58,-11651,-252339
2024-12-19 09:37:58,-11596,-252456
2024-12-19 09:37:58,-11623,-252492
2024-12-19 09:37:58,-11669,-252457
2024-12-19 09:37:58,-11518,-252403
2024-12-19 09:37:58,-11410,-252396
2024-12-19 09:37:58,-11503,-252416
2024-12-19 09:37:58,-11542,-252372
2024-12-19 09:37:58,-11667,-252370
2024-12-19 09:37:58,-11676,-252409
2024-12-19 09:37:58,-11737,-252469
2024-12-19 09:37:58,-11697,-252502
2024-12-19 09:37:58,-11636,-252371
2024-12-19 09:37:58,-11373,-252472
2024-12-19 09:37:58,-11329,-252444
2024-12-19 09:37:58,-11495,-252375
2024-12-19 09:37:58,-11451,-252377
2024-12-19 09:37:58,-11526,-252387
2024-12-19 09:37:58,-11524,-252479
2024-12-19 09:37:58,-11776,-252537
2024-12-19 09:37:58,-11907,-252471
2024-12-19 09:37:58,-11667,-252460
2024-12-19 09:37:58,-11707,-252429
2024-12-19 09:37:58,-11690,-252452
2024-12-19 09:37:58,-11736,-252373
2024-12-19 09:37:58,-11952,-252384
2024-12-19 09:37:58,-11929,-252441
2024-12-19 09:37:58,-11990,-252497
2024-12-19 09:37:58,-11975,-252519
2024-12-19 09:37:58,-11771,-252479
2024-12-19 09:37:58,-11718,-252452
2024-12-19 09:37:58,-11697,-252453
2024-12-19 09:37:58,-11784,-252440
2024-12-19 09:37:58,-11811,-252418
2024-12-19 09:37:58,-11938,-252434
2024-12-19 09:37:58,-11801,-252498
2024-12-19 09:37:58,-11859,-252560
2024-12-19 09:37:58,-11916,-252584
2024-12-19 09:37:58,-11609,-252570
2024-12-19 09:37:58,-11589,-252509
2024-12-19 09:37:58,-11725,-252508
2024-12-19 09:37:58,-11572,-252434
2024-12-19 09:37:58,-11609,-252406
2024-12-19 09:37:58,-11585,-252497
2024-12-19 09:37:58,-11782,-252590
2024-12-19 09:37:58,-11866,-252580
2024-12-19 09:37:58,-11666,-252461
2024-12-19 09:37:58,-11654,-252492
2024-12-19 09:37:58,-11652,-252476
2024-12-19 09:37:58,-11698,-252402
2024-12-19 09:37:58,-11644,-252432
2024-12-19 09:37:58,-11669,-252471
2024-12-19 09:37:58,-11662,-252505
2024-12-19 09:37:58,-11781,-252570
2024-12-19 09:37:58,-11737,-252568
2024-12-19 09:37:58,-11552,-252491
2024-12-19 09:37:58,-11555,-252473
2024-12-19 09:37:58,-11557,-252513
2024-12-19 09:37:58,-11645,-252447
2024-12-19 09:37:58,-11723,-252429
2024-12-19 09:37:58,-11673,-252479
2024-12-19 09:37:58,-11801,-252586
2024-12-19 09:37:58,-11747,-252581
2024-12-19 09:37:58,-11571,-252512
2024-12-19 09:37:58,-11431,-252483
2024-12-19 09:37:58,-11490,-252511
2024-12-19 09:37:58,-11476,-252447
2024-12-19 09:37:58,-11598,-252426
2024-12-19 09:37:58,-11610,-252409
2024-12-19 09:37:58,-11674,-252531
2024-12-19 09:37:58,-11796,-252553
2024-12-19 09:37:58,-11827,-252499
2024-12-19 09:37:58,-11573,-252497
2024-12-19 09:37:58,-11411,-252431
2024-12-19 09:37:58,-11331,-252462
2024-12-19 09:37:58,-11471,-252392
2024-12-19 09:37:58,-11596,-252387
2024-12-19 09:37:58,-11632,-252401
2024-12-19 09:37:58,-11597,-252488
2024-12-19 09:37:58,-11787,-252502
2024-12-19 09:37:58,-11872,-252487
2024-12-19 09:37:58,-11697,-252499
2024-12-19 09:37:58,-11578,-252430
2024-12-19 09:37:58,-11578,-252420
2024-12-19 09:37:58,-11604,-252396
2024-12-19 09:37:58,-11564,-252417
2024-12-19 09:37:58,-11539,-252468
2024-12-19 09:37:58,-11689,-252522
2024-12-19 09:37:58,-11704,-252524
2024-12-19 09:37:58,-11399,-252480
2024-12-19 09:37:58,-11493,-252447
2024-12-19 09:37:58,-11586,-252479
2024-12-19 09:37:58,-11622,-252416
2024-12-19 09:37:58,-11582,-252421
2024-12-19 09:37:58,-11691,-252509
2024-12-19 09:37:58,-11820,-252569
2024-12-19 09:37:58,-11827,-252560
2024-12-19 09:37:58,-11622,-252494
2024-12-19 09:37:58,-11638,-252503
2024-12-19 09:37:58,-11611,-252429
2024-12-19 09:37:58,-11457,-252431
2024-12-19 09:37:58,-11565,-252429
2024-12-19 09:37:58,-11570,-252472
2024-12-19 09:37:58,-11660,-252511
2024-12-19 09:37:58,-11435,-252392
2024-12-19 09:37:58,-10895,-252011
2024-12-19 09:37:58,-10969,-252006
2024-12-19 09:37:58,-11151,-252142
2024-12-19 09:37:58,-11275,-252221
2024-12-19 09:37:58,-11331,-252227
2024-12-19 09:37:58,-11306,-252187
2024-12-19 09:37:58,-11358,-252261
2024-12-19 09:37:58,-11390,-252279
2024-12-19 09:37:58,-11475,-252291
2024-12-19 09:37:58,-11303,-252207
2024-12-19 09:37:58,-11266,-252206
2024-12-19 09:37:58,-11349,-252221
2024-12-19 09:37:58,-11332,-252188
2024-12-19 09:37:58,-11423,-252144
2024-12-19 09:37:58,-11439,-252235
2024-12-19 09:37:58,-11666,-252287
2024-12-19 09:37:58,-11601,-252354
2024-12-19 09:37:58,-11460,-252276
2024-12-19 09:37:58,-11449,-252323
2024-12-19 09:37:58,-11359,-252317
2024-12-19 09:37:58,-11462,-252228
2024-12-19 09:37:58,-11471,-252224
2024-12-19 09:37:58,-11440,-252312
2024-12-19 09:37:58,-11582,-252369
2024-12-19 09:37:58,-11639,-252427
2024-12-19 09:37:58,-11594,-252312
2024-12-19 09:37:58,-11370,-252330
2024-12-19 09:37:58,-11344,-252346
2024-12-19 09:37:58,-11340,-252321
2024-12-19 09:37:58,-11237,-252262
2024-12-19 09:37:58,-11476,-252277
2024-12-19 09:37:58,-11578,-252328
2024-12-19 09:37:58,-11786,-252421
2024-12-19 09:37:58,-11617,-252503
2024-12-19 09:37:58,-11459,-252362
2024-12-19 09:37:58,-11421,-252409
2024-12-19 09:37:58,-11416,-252367
2024-12-19 09:37:58,-11542,-252377
2024-12-19 09:37:58,-11575,-252335
2024-12-19 09:37:58,-11587,-252340
2024-12-19 09:37:58,-11611,-252454
2024-12-19 09:37:58,-11594,-252517
2024-12-19 09:37:58,-11573,-252433
2024-12-19 09:37:58,-11476,-252457
2024-12-19 09:37:58,-11434,-252418
2024-12-19 09:37:58,-11480,-252386
2024-12-19 09:37:58,-11450,-252321
2024-12-19 09:37:58,-11406,-252305
2024-12-19 09:37:58,-11434,-252381
2024-12-19 09:37:58,-11547,-252482
2024-12-19 09:37:58,-11583,-252481
2024-12-19 09:37:58,-11476,-252421
2024-12-19 09:37:58,-11407,-252408
2024-12-19 09:37:58,-11352,-252412
2024-12-19 09:37:58,-11262,-252372
2024-12-19 09:37:58,-11377,-252374
2024-12-19 09:37:58,-11452,-252372
2024-12-19 09:37:58,-11467,-252454
2024-12-19 09:37:58,-11535,-252515
2024-12-19 09:37:58,-11489,-252442
2024-12-19 09:37:58,-11349,-252416
2024-12-19 09:37:58,-11337,-252361
2024-12-19 09:37:58,-11462,-252364
2024-12-19 09:37:58,-11491,-252381
2024-12-19 09:37:58,-11567,-252351
2024-12-19 09:37:58,-11482,-252379
2024-12-19 09:37:58,-11560,-252465
2024-12-19 09:37:58,-11577,-252499
2024-12-19 09:37:58,-11589,-252427
2024-12-19 09:37:58,-11333,-252441
2024-12-19 09:37:58,-11283,-252420
2024-12-19 09:37:58,-11392,-252349
2024-12-19 09:37:58,-11441,-252349
2024-12-19 09:37:58,-11449,-252352
2024-12-19 09:37:58,-11481,-252431
2024-12-19 09:37:58,-11570,-252420
2024-12-19 09:37:58,-11535,-252437
2024-12-19 09:37:58,-11403,-252390
2024-12-19 09:37:58,-11426,-252409
2024-12-19 09:37:58,-11416,-252372
2024-12-19 09:37:58,-11447,-252320
2024-12-19 09:37:58,-11556,-252324
2024-12-19 09:37:58,-11594,-252399
2024-12-19 09:37:58,-11581,-252476
2024-12-19 09:37:58,-11674,-252500
2024-12-19 09:37:58,-11566,-252339
2024-12-19 09:37:58,-11441,-252412
2024-12-19 09:37:58,-11504,-252347
2024-12-19 09:37:58,-11536,-252336
2024-12-19 09:37:58,-11685,-252341
2024-12-19 09:37:58,-11691,-252342
2024-12-19 09:37:58,-11491,-252446
2024-12-19 09:37:58,-11715,-252532
2024-12-19 09:37:58,-11716,-252523
2024-12-19 09:37:58,-11592,-252424
2024-12-19 09:37:58,-11544,-252381
2024-12-19 09:37:58,-11549,-252381
2024-12-19 09:37:58,-11517,-252365
2024-12-19 09:37:58,-11571,-252354
2024-12-19 09:37:58,-11578,-252404
2024-12-19 09:37:58,-11810,-252494
2024-12-19 09:37:58,-11774,-252491
2024-12-19 09:37:58,-11705,-252451
2024-12-19 09:37:58,-11614,-252449
2024-12-19 09:37:58,-11677,-252446
2024-12-19 09:37:58,-11741,-252422
2024-12-19 09:37:58,-11713,-252401
2024-12-19 09:37:58,-11728,-252406
2024-12-19 09:37:58,-11772,-252421
2024-12-19 09:37:58,-11848,-252516
2024-12-19 09:37:58,-11819,-252522
2024-12-19 09:37:58,-11576,-252459
2024-12-19 09:37:58,-11448,-252491
2024-12-19 09:37:58,-11460,-252419
2024-12-19 09:37:58,-11513,-252450
2024-12-19 09:37:58,-11516,-252432
2024-12-19 09:37:58,-11513,-252394
2024-12-19 09:37:58,-11609,-252496
2024-12-19 09:37:58,-11681,-252566
2024-12-19 09:37:58,-11663,-252467
2024-12-19 09:37:58,-11456,-252482
2024-12-19 09:37:58,-11438,-252461
2024-12-19 09:37:58,-11530,-252424
2024-12-19 09:37:58,-11574,-252376
2024-12-19 09:37:58,-11639,-252367
2024-12-19 09:37:58,-11721,-252472
2024-12-19 09:37:58,-11749,-252519
2024-12-19 09:37:58,-11735,-252532
2024-12-19 09:37:58,-11665,-252479
2024-12-19 09:37:58,-11524,-252484
2024-12-19 09:37:58,-11580,-252490
2024-12-19 09:37:58,-11719,-252470
2024-12-19 09:37:58,-11754,-252400
2024-12-19 09:37:58,-11660,-252422
2024-12-19 09:37:58,-11689,-252522
2024-12-19 09:37:58,-11840,-252626
2024-12-19 09:37:58,-11722,-252524
2024-12-19 09:37:58,-11566,-252512
2024-12-19 09:37:58,-11581,-252501
2024-12-19 09:37:58,-11616,-252451
2024-12-19 09:37:58,-11732,-252476
2024-12-19 09:37:58,-11807,-252431
2024-12-19 09:37:58,-11805,-252518
2024-12-19 09:37:58,-11897,-252601
2024-12-19 09:37:58,-11861,-252578
2024-12-19 09:37:58,-11509,-252525
2024-12-19 09:37:58,-11477,-252491
2024-12-19 09:37:58,-11780,-252434
2024-12-19 09:37:58,-11775,-252502
2024-12-19 09:37:58,-11742,-252493
2024-12-19 09:37:58,-11766,-252436
2024-12-19 09:37:58,-11709,-252534
2024-12-19 09:37:58,-11692,-252600
2024-12-19 09:37:58,-11693,-252582
2024-12-19 09:37:58,-11522,-252502
2024-12-19 09:37:58,-11556,-252533
2024-12-19 09:37:58,-11638,-252524
2024-12-19 09:37:58,-11686,-252507
2024-12-19 09:37:58,-11617,-252469
2024-12-19 09:37:58,-11715,-252507
2024-12-19 09:37:58,-11823,-252576
2024-12-19 09:37:58,-11770,-252636
2024-12-19 09:37:58,-11481,-252542
2024-12-19 09:37:58,-11547,-252547
2024-12-19 09:37:58,-11577,-252517
2024-12-19 09:37:58,-11544,-252461
2024-12-19 09:37:58,-11666,-252499
2024-12-19 09:37:58,-11594,-252545
2024-12-19 09:37:58,-11690,-252595
2024-12-19 09:37:58,-11751,-252611
2024-12-19 09:37:58,-11793,-252626
2024-12-19 09:37:58,-11607,-252531
2024-12-19 09:37:58,-11617,-252562
2024-12-19 09:37:58,-11587,-252503
2024-12-19 09:37:58,-11624,-252489
2024-12-19 09:37:58,-11604,-252502
2024-12-19 09:37:58,-11610,-252515
2024-12-19 09:37:58,-11742,-252572
2024-12-19 09:37:58,-11789,-252644
2024-12-19 09:37:58,-11629,-252590
2024-12-19 09:37:58,-11604,-252584
2024-12-19 09:37:58,-11562,-252519
2024-12-19 09:37:58,-11783,-252517
2024-12-19 09:37:58,-11927,-252481
2024-12-19 09:37:58,-11916,-252507
2024-12-19 09:37:58,-11892,-252565
2024-12-19 09:37:58,-11812,-252577
2024-12-19 09:37:58,-11835,-252532
2024-12-19 09:37:58,-11717,-252539
2024-12-19 09:37:58,-11679,-252495
2024-12-19 09:37:58,-11706,-252497
2024-12-19 09:37:58,-11789,-252484
2024-12-19 09:37:58,-11866,-252449
2024-12-19 09:37:58,-11809,-252485
2024-12-19 09:37:58,-11826,-252647
2024-12-19 09:37:58,-11899,-252645
2024-12-19 09:37:58,-11903,-252531
2024-12-19 09:37:58,-11749,-252529
2024-12-19 09:37:58,-11784,-252538
2024-12-19 09:37:58,-11808,-252511
2024-12-19 09:37:58,-11806,-252488
2024-12-19 09:37:58,-11694,-252495
2024-12-19 09:37:58,-11716,-252598
2024-12-19 09:37:58,-11849,-252651
2024-12-19 09:37:58,-11871,-252614
2024-12-19 09:37:58,-11631,-252558
2024-12-19 09:37:58,-11705,-252529
2024-12-19 09:37:58,-11743,-252501
2024-12-19 09:37:58,-11769,-252485
2024-12-19 09:37:58,-11923,-252455
2024-12-19 09:37:58,-11881,-252485
2024-12-19 09:37:58,-11871,-252613
2024-12-19 09:37:58,-11891,-252702
2024-12-19 09:37:58,-11893,-252585
2024-12-19 09:37:58,-11721,-252535
2024-12-19 09:37:58,-11643,-252616
2024-12-19 09:37:58,-11745,-252568
2024-12-19 09:37:58,-11836,-252536
2024-12-19 09:37:58,-11879,-252505
2024-12-19 09:37:58,-11801,-252659
2024-12-19 09:37:58,-11941,-252701
2024-12-19 09:37:58,-11931,-252691
2024-12-19 09:37:58,-11682,-252611
2024-12-19 09:37:58,-11687,-252590
2024-12-19 09:37:58,-11729,-252552
2024-12-19 09:37:58,-11727,-252549
2024-12-19 09:37:58,-11751,-252531
2024-12-19 09:37:58,-11764,-252593
2024-12-19 09:37:58,-11915,-252664
2024-12-19 09:37:58,-11891,-252676
2024-12-19 09:37:58,-11898,-252637
2024-12-19 09:37:58,-11689,-252636
2024-12-19 09:37:58,-11727,-252609
2024-12-19 09:37:58,-11732,-252574
2024-12-19 09:37:58,-11816,-252489
2024-12-19 09:37:58,-11982,-252552
2024-12-19 09:37:58,-11992,-252578
2024-12-19 09:37:58,-12130,-252696
2024-12-19 09:37:58,-11972,-252701
2024-12-19 09:37:58,-11695,-252602
2024-12-19 09:37:58,-11729,-252602
2024-12-19 09:37:58,-11771,-252622
2024-12-19 09:37:58,-11794,-252537
2024-12-19 09:37:58,-11902,-252538
2024-12-19 09:37:58,-11748,-252575
2024-12-19 09:37:58,-11956,-252656
2024-12-19 09:37:58,-11949,-252721
2024-12-19 09:37:58,-11834,-252587
2024-12-19 09:37:58,-11776,-252677
2024-12-19 09:37:58,-11826,-252598
2024-12-19 09:37:58,-11817,-252534
2024-12-19 09:37:58,-11806,-252526
2024-12-19 09:37:58,-11934,-252550
2024-12-19 09:37:58,-11902,-252585
2024-12-19 09:37:58,-12039,-252656
2024-12-19 09:37:58,-12021,-252671
2024-12-19 09:37:58,-11824,-252625
2024-12-19 09:37:58,-11739,-252597
2024-12-19 09:37:58,-11709,-252587
2024-12-19 09:37:58,-11885,-252549
2024-12-19 09:37:58,-11911,-252537
2024-12-19 09:37:58,-11954,-252622
2024-12-19 09:37:58,-12054,-252709
2024-12-19 09:37:58,-12097,-252712
2024-12-19 09:37:58,-11849,-252611
2024-12-19 09:37:58,-11727,-252649
2024-12-19 09:37:58,-11791,-252595
2024-12-19 09:37:58,-11842,-252644
2024-12-19 09:37:58,-11789,-252562
2024-12-19 09:37:58,-11834,-252584
2024-12-19 09:37:58,-11837,-252666
2024-12-19 09:37:58,-11965,-252686
2024-12-19 09:37:58,-11911,-252718
2024-12-19 09:37:58,-11821,-252639
2024-12-19 09:37:58,-11751,-252692
2024-12-19 09:37:58,-11740,-252614
2024-12-19 09:37:58,-11712,-252594
2024-12-19 09:37:58,-11764,-252598
2024-12-19 09:37:58,-11714,-252642
2024-12-19 09:37:58,-11868,-252679
2024-12-19 09:37:58,-11962,-252767
2024-12-19 09:37:58,-11859,-252709
2024-12-19 09:37:58,-11640,-252662
2024-12-19 09:37:58,-11714,-252642
2024-12-19 09:37:58,-11807,-252622
2024-12-19 09:37:58,-11738,-252637
2024-12-19 09:37:58,-11781,-252593
2024-12-19 09:37:58,-11804,-252684
2024-12-19 09:37:58,-11890,-252762
2024-12-19 09:37:58,-11826,-252761
2024-12-19 09:37:58,-11651,-252688
2024-12-19 09:37:58,-11700,-252722
2024-12-19 09:37:58,-11714,-252666
2024-12-19 09:37:58,-11769,-252631
2024-12-19 09:37:58,-11784,-252650
2024-12-19 09:37:58,-11734,-252637
2024-12-19 09:37:58,-11678,-252722
2024-12-19 09:37:58,-11809,-252794
2024-12-19 09:37:58,-11786,-252747
2024-12-19 09:37:58,-11586,-252756
2024-12-19 09:37:58,-11519,-252744
2024-12-19 09:37:58,-11502,-252706
2024-12-19 09:37:58,-11747,-252646
2024-12-19 09:37:58,-11811,-252674
2024-12-19 09:37:58,-11819,-252749
2024-12-19 09:37:58,-11913,-252788
2024-12-19 09:37:58,-11962,-252821
2024-12-19 09:37:58,-11879,-252781
2024-12-19 09:37:58,-11750,-252806
2024-12-19 09:37:58,-11673,-252796
2024-12-19 09:37:58,-11948,-252719
2024-12-19 09:37:58,-12042,-252690
2024-12-19 09:37:58,-11991,-252702
2024-12-19 09:37:58,-12000,-252814
2024-12-19 09:37:58,-12104,-252854
2024-12-19 09:37:58,-12083,-252852
2024-12-19 09:37:58,-11807,-252794
2024-12-19 09:37:58,-11729,-252760
2024-12-19 09:37:58,-11801,-252794
2024-12-19 09:37:58,-11787,-252726
2024-12-19 09:37:58,-11899,-252727
2024-12-19 09:37:58,-11827,-252802
2024-12-19 09:37:58,-11931,-252835
2024-12-19 09:37:58,-11881,-252847
2024-12-19 09:37:58,-11664,-252830
2024-12-19 09:37:58,-11593,-252829
2024-12-19 09:37:58,-11670,-252802
2024-12-19 09:37:58,-11747,-252801
2024-12-19 09:37:58,-11842,-252724
2024-12-19 09:37:58,-11794,-252833
2024-12-19 09:37:58,-11886,-252871
2024-12-19 09:37:58,-11899,-252904
2024-12-19 09:37:58,-11676,-252841
2024-12-19 09:37:58,-11663,-252877
2024-12-19 09:37:58,-11678,-252793
2024-12-19 09:37:58,-11746,-252765
2024-12-19 09:37:58,-11807,-252790
2024-12-19 09:37:58,-11683,-252814
2024-12-19 09:37:58,-11833,-252895
2024-12-19 09:37:58,-11951,-252922
2024-12-19 09:37:58,-11806,-252884
2024-12-19 09:37:58,-11644,-252916
2024-12-19 09:37:58,-11762,-252846
2024-12-19 09:37:58,-11771,-252851
2024-12-19 09:37:58,-11868,-252817
2024-12-19 09:37:58,-11892,-252854
2024-12-19 09:37:58,-11914,-252918
2024-12-19 09:37:58,-11956,-252986
2024-12-19 09:37:58,-11880,-252937
2024-12-19 09:37:58,-11582,-252912
2024-12-19 09:37:58,-11697,-252864
2024-12-19 09:37:58,-11799,-252857
2024-12-19 09:37:58,-11734,-252883
2024-12-19 09:37:58,-11839,-252847
2024-12-19 09:37:58,-11817,-252881
2024-12-19 09:37:58,-11826,-253011
2024-12-19 09:37:58,-11937,-252973
2024-12-19 09:37:58,-11872,-252880
2024-12-19 09:37:58,-11672,-252927
2024-12-19 09:37:58,-11753,-252885
2024-12-19 09:37:58,-11814,-252817
2024-12-19 09:37:58,-11861,-252833
2024-12-19 09:37:58,-11917,-252896
2024-12-19 09:37:58,-11866,-252994
2024-12-19 09:37:58,-11916,-252955
2024-12-19 09:37:58,-11945,-252974
2024-12-19 09:37:58,-11696,-252917
2024-12-19 09:37:58,-11749,-252904
2024-12-19 09:37:58,-11767,-252875
2024-12-19 09:37:58,-11804,-252841
2024-12-19 09:37:58,-11911,-252829
2024-12-19 09:37:58,-11918,-252906
2024-12-19 09:37:58,-12026,-252945
2024-12-19 09:37:58,-12007,-252962
2024-12-19 09:37:58,-11986,-252963
2024-12-19 09:37:58,-11813,-252988
2024-12-19 09:37:58,-11781,-252925
